ID HPO,Nombre d'apparition,Pourcentage,Libellé,Nombre de gene associé (a ce hp),Nombre de présence dans les maladies,Genes
HP:0011157,1,0.021805494984736155,Focal sensory seizure,1
HP:0002340,1,0.021805494984736155,Caudate atrophy,1
HP:0002343,2,0.04361098996947231,Normal pressure hydrocephalus,2
HP:0002342,15,0.3270824247710423,"Intellectual disability, moderate",15
HP:0009879,4,0.08722197993894462,Cortical gyral simplification,4
HP:0002165,2,0.04361098996947231,Pterygium of nails,2
HP:0002164,26,0.56694286960314,Nail dysplasia,26
HP:0002167,44,0.9594417793283908,Neurological speech impairment,44
HP:0002166,2,0.04361098996947231,Impaired vibration sensation in the lower limbs,2
HP:0002160,3,0.06541648495420846,Hyperhomocystinemia,3
HP:0002162,21,0.45791539467945924,Low posterior hairline,21
HP:0008985,1,0.021805494984736155,Increased intramuscular fat,1
HP:0008986,1,0.021805494984736155,Agenesis of the diaphragm,1
HP:0008981,4,0.08722197993894462,Calf muscle hypertrophy,4
HP:0002168,2,0.04361098996947231,Scanning speech,2
HP:0000756,1,0.021805494984736155,Agoraphobia,1
HP:0003066,1,0.021805494984736155,Limited knee extension,1
HP:0025104,2,0.04361098996947231,Capillary malformation,2
HP:0030280,1,0.021805494984736155,Rib gap,1
HP:0030282,1,0.021805494984736155,Posterior rib gap,1
HP:0007537,1,0.021805494984736155,Severe photosensitivity,1
HP:0008069,4,0.08722197993894462,Neoplasm of the skin,4
HP:0012054,2,0.04361098996947231,Choroidal melanoma,2
HP:0012055,2,0.04361098996947231,Ciliary body melanoma,2
HP:0012056,1,0.021805494984736155,Cutaneous melanoma,1
HP:0012050,1,0.021805494984736155,Anasarca,1
HP:0012052,2,0.04361098996947231,Low serum calcitriol,2
HP:0008064,27,0.5887483645878762,Ichthyosis,27
HP:0100800,3,0.06541648495420846,Aplasia/Hypoplasia of the pancreas,3
HP:0012639,1,0.021805494984736155,Abnormality of nervous system morphology,1
HP:0011476,1,0.021805494984736155,Profound sensorineural hearing impairment,1
HP:0030083,2,0.04361098996947231,Salt craving,2
HP:0000163,3,0.06541648495420846,Abnormal oral cavity morphology,3
HP:0008063,1,0.021805494984736155,Aplasia/Hypoplasia of the lens,1
HP:0002019,51,1.1120802442215438,Constipation,51
HP:0002018,17,0.3706934147405146,Nausea,17
HP:0009901,1,0.021805494984736155,Crumpled ear,1
HP:0009906,6,0.13083296990841692,Aplasia/Hypoplasia of the earlobes,6
HP:0006268,1,0.021805494984736155,Fluctuating splenomegaly,1
HP:0006266,3,0.06541648495420846,Small placenta,3
HP:0006267,4,0.08722197993894462,Large placenta,4
HP:0002013,43,0.9376362843436545,Vomiting,43
HP:0006265,16,0.3488879197557785,Aplasia/Hypoplasia of fingers,16
HP:0002015,34,0.7413868294810292,Dysphagia,34
HP:0002014,35,0.7631923244657655,Diarrhea,35
HP:0002017,32,0.697775839511557,Nausea and vomiting,32
HP:0005914,3,0.06541648495420846,Aplasia/Hypoplasia involving the metacarpal bones,3
HP:0005917,1,0.021805494984736155,Supernumerary metacarpal bones,1
HP:0005912,2,0.04361098996947231,Biliary atresia,2
HP:0012232,1,0.021805494984736155,Shortened QT interval,1
HP:0012236,2,0.04361098996947231,Elevated sweat chloride,2
HP:0007621,1,0.021805494984736155,Telangiectasia of extensor surfaces,1
HP:0007620,1,0.021805494984736155,Cutaneous leiomyoma,1
HP:0007623,1,0.021805494984736155,Pigmentation anomalies of sun-exposed skin,1
HP:0007190,1,0.021805494984736155,Neuronal loss in the cerebral cortex,1
HP:0004308,2,0.04361098996947231,Ventricular arrhythmia,2
HP:0100730,2,0.04361098996947231,Bronchogenic cyst,2
HP:0007199,1,0.021805494984736155,Progressive spastic paraparesis,1
HP:0003542,3,0.06541648495420846,Increased serum pyruvate,3
HP:0100732,17,0.3706934147405146,Pancreatic fibrosis,17
HP:0012542,1,0.021805494984736155,Onychauxis,1
HP:0006863,1,0.021805494984736155,Severe expressive language delay,1
HP:0007841,1,0.021805494984736155,Amyloid deposition in the vitreous humor,1
HP:0007843,2,0.04361098996947231,Attenuation of retinal blood vessels,2
HP:0012548,1,0.021805494984736155,Fatty replacement of skeletal muscle,1
HP:0003431,2,0.04361098996947231,Decreased motor nerve conduction velocity,2
HP:0001669,10,0.2180549498473615,Transposition of the great arteries,10
HP:0001663,1,0.021805494984736155,Ventricular fibrillation,1
HP:0001662,5,0.10902747492368076,Bradycardia,5
HP:0004684,1,0.021805494984736155,Talipes valgus,1
HP:0001660,4,0.08722197993894462,Truncus arteriosus,4
HP:0001667,4,0.08722197993894462,Right ventricular hypertrophy,4
HP:0001664,1,0.021805494984736155,Torsade de pointes,1
HP:0006461,2,0.04361098996947231,Proximal femoral epiphysiolysis,2
HP:0006463,3,0.06541648495420846,Rickets of the lower limbs,3
HP:0006466,2,0.04361098996947231,Ankle contracture,2
HP:0009611,1,0.021805494984736155,Bifid distal phalanx of the thumb,1
HP:0007993,3,0.06541648495420846,Malformed lacrimal duct,3
HP:0007990,3,0.06541648495420846,Hypoplastic iris stroma,3
HP:0002512,1,0.021805494984736155,Brain stem compression,1
HP:0006660,7,0.15263846489315308,Aplastic clavicle,7
HP:0007446,1,0.021805494984736155,Palmoplantar blistering,1
HP:0007440,14,0.30527692978630616,Generalized hyperpigmentation,14
HP:0006665,1,0.021805494984736155,Coat hanger sign of ribs,1
HP:0002514,29,0.6323593545573485,Cerebral calcification,29
HP:0004050,2,0.04361098996947231,Absent hand,2
HP:0007449,3,0.06541648495420846,Confetti-like hypopigmented macules,3
HP:0007448,1,0.021805494984736155,Hyperkeratosis over edematous areas,1
HP:0011902,1,0.021805494984736155,Abnormal hemoglobin,1
HP:0030502,1,0.021805494984736155,Retinoschisis,1
HP:0005446,1,0.021805494984736155,Obtuse angle of mandible,1
HP:0006482,13,0.28347143480157,Abnormality of dental morphology,13
HP:0006483,1,0.021805494984736155,Abnormal number of teeth,1
HP:0006480,6,0.13083296990841692,Premature loss of teeth,6
HP:0003187,6,0.13083296990841692,Breast hypoplasia,6
HP:0006487,26,0.56694286960314,Bowing of the long bones,26
HP:0031817,2,0.04361098996947231,Decreased circulating parathyroid hormone level,2
HP:0000617,2,0.04361098996947231,Abnormality of ocular smooth pursuit,2
HP:0001598,2,0.04361098996947231,Concave nail,2
HP:0009125,5,0.10902747492368076,Lipodystrophy,5
HP:0001595,10,0.2180549498473615,Abnormality of the hair,10
HP:0030042,1,0.021805494984736155,Incomplete ossification of pubis,1
HP:0001597,14,0.30527692978630616,Abnormality of the nail,14
HP:0001596,37,0.8068033144352376,Alopecia,37
HP:0001591,9,0.19624945486262538,Bell-shaped thorax,9
HP:0008554,3,0.06541648495420846,Cochlear malformation,3
HP:0001592,2,0.04361098996947231,Selective tooth agenesis,2
HP:0001069,8,0.17444395987788924,Episodic hyperhidrosis,8
HP:0025612,1,0.021805494984736155,Corneal astigmatism,1
HP:0001065,4,0.08722197993894462,Striae distensae,4
HP:0200120,2,0.04361098996947231,Chronic active hepatitis,2
HP:0009720,12,0.26166593981683384,Adenoma sebaceum,12
HP:0009721,3,0.06541648495420846,Shagreen patch,3
HP:0001061,9,0.19624945486262538,Acne,9
HP:0001060,2,0.04361098996947231,Axillary pterygium,2
HP:0009724,2,0.04361098996947231,Subungual fibromas,2
HP:0001070,3,0.06541648495420846,Mottled pigmentation,3
HP:0006006,1,0.021805494984736155,Hypotrophy of the small hand muscles,1
HP:0006000,2,0.04361098996947231,Ureteral obstruction,2
HP:0003414,2,0.04361098996947231,Atlantoaxial dislocation,2
HP:0006009,1,0.021805494984736155,Broad phalanx,1
HP:0008056,3,0.06541648495420846,Aplasia/Hypoplasia affecting the eye,3
HP:0008053,32,0.697775839511557,Aplasia/Hypoplasia of the iris,32
HP:0100856,1,0.021805494984736155,Poorly ossified vertebrae,1
HP:0008050,1,0.021805494984736155,Abnormality of the palpebral fissures,1
HP:0100858,1,0.021805494984736155,Dilatation of celiac artery,1
HP:0002582,1,0.021805494984736155,Chronic atrophic gastritis,1
HP:0008059,1,0.021805494984736155,Aplasia/Hypoplasia of the macula,1
HP:0005297,1,0.021805494984736155,Premature occlusive vascular stenosis,1
HP:0005294,3,0.06541648495420846,Arterial dissection,3
HP:0005292,1,0.021805494984736155,Intimal thickening in the coronary arteries,1
HP:0005293,4,0.08722197993894462,Venous insufficiency,4
HP:0009747,1,0.021805494984736155,Lumbosacral hirsutism,1
HP:0001281,6,0.13083296990841692,Tetany,6
HP:0005151,1,0.021805494984736155,Preductal coarctation of the aorta,1
HP:0001283,2,0.04361098996947231,Bulbar palsy,2
HP:0009462,3,0.06541648495420846,Radial deviation of the 3rd finger,3
HP:0001285,6,0.13083296990841692,Spastic tetraparesis,6
HP:0001284,26,0.56694286960314,Areflexia,26
HP:0005108,14,0.30527692978630616,Abnormality of the intervertebral disk,14
HP:0009466,16,0.3488879197557785,Radial deviation of finger,16
HP:0001289,8,0.17444395987788924,Confusion,8
HP:0001288,58,1.264718709114697,Gait disturbance,58
HP:0005104,1,0.021805494984736155,Hypoplastic nasal septum,1
HP:0005105,6,0.13083296990841692,Abnormal nasal morphology,6
HP:0005102,1,0.021805494984736155,Cochlear degeneration,1
HP:0005100,1,0.021805494984736155,Premature birth following premature rupture of fetal membranes,1
HP:0005101,1,0.021805494984736155,High-frequency hearing impairment,1
HP:0004681,1,0.021805494984736155,Deep longitudinal plantar crease,1
HP:0001442,4,0.08722197993894462,Somatic mosaicism,4
HP:0004054,1,0.021805494984736155,Sclerosis of hand bone,1
HP:0001112,1,0.021805494984736155,Leber optic atrophy,1
HP:0001115,1,0.021805494984736155,Posterior polar cataract,1
HP:0001114,3,0.06541648495420846,Xanthelasma,3
HP:0001117,1,0.021805494984736155,Sudden loss of visual acuity,1
HP:0001116,1,0.021805494984736155,Macular coloboma,1
HP:0001119,2,0.04361098996947231,Keratoglobus,2
HP:0005155,1,0.021805494984736155,Ventricular escape rhythm,1
HP:0006710,2,0.04361098996947231,Aplasia/Hypoplasia of the clavicles,2
HP:0009637,3,0.06541648495420846,Absent proximal phalanx of thumb,3
HP:0006716,5,0.10902747492368076,Hereditary nonpolyposis colorectal carcinoma,5
HP:0030214,1,0.021805494984736155,Hypersexuality,1
HP:0006714,1,0.021805494984736155,Aplasia/Hypoplasia of the sternum,1
HP:0006715,2,0.04361098996947231,Glomus tympanicum paraganglioma,2
HP:0000534,8,0.17444395987788924,Abnormal eyebrow morphology,8
HP:0000535,19,0.4143044047099869,Sparse and thin eyebrow,19
HP:0000537,3,0.06541648495420846,Epicanthus inversus,3
HP:0000531,1,0.021805494984736155,Corneal crystals,1
HP:0000532,27,0.5887483645878762,Abnormal chorioretinal morphology,27
HP:0001848,1,0.021805494984736155,Calcaneovalgus deformity,1
HP:0001847,1,0.021805494984736155,Long hallux,1
HP:0001845,11,0.2398604448320977,Overlapping toe,11
HP:0005156,1,0.021805494984736155,Hypoplastic left atrium,1
HP:0000538,1,0.021805494984736155,Pseudopapilledema,1
HP:0000539,3,0.06541648495420846,Abnormality of refraction,3
HP:0001841,5,0.10902747492368076,Preaxial foot polydactyly,5
HP:0001840,7,0.15263846489315308,Metatarsus adductus,7
HP:0003051,1,0.021805494984736155,Enlarged metaphyses,1
HP:0031258,1,0.021805494984736155,Delirium,1
HP:0010168,1,0.021805494984736155,Ivory epiphyses of the toes,1
HP:0030211,1,0.021805494984736155,Slow pupillary light response,1
HP:0008185,1,0.021805494984736155,Precocious puberty in males,1
HP:0007030,1,0.021805494984736155,Nonprogressive encephalopathy,1
HP:0008187,11,0.2398604448320977,Absence of secondary sex characteristics,11
HP:0008186,2,0.04361098996947231,Adrenocortical cytomegaly,2
HP:0008180,5,0.10902747492368076,Mildly elevated creatine kinase,5
HP:0008751,2,0.04361098996947231,Laryngeal cleft,2
HP:0004743,2,0.04361098996947231,Chronic tubulointerstitial nephritis,2
HP:0004742,2,0.04361098996947231,Abnormality of the renal collecting system,2
HP:0008948,1,0.021805494984736155,Proximal upper limb amyotrophy,1
HP:0004746,1,0.021805494984736155,Glomerular subendothelial electron-dense deposits,1
HP:0000220,3,0.06541648495420846,Velopharyngeal insufficiency,3
HP:0000221,20,0.436109899694723,Furrowed tongue,20
HP:0008458,1,0.021805494984736155,Progressive congenital scoliosis,1
HP:0005616,17,0.3706934147405146,Accelerated skeletal maturation,17
HP:0000889,20,0.436109899694723,Abnormality of the clavicle,20
HP:0009592,6,0.13083296990841692,Astrocytoma,6
HP:0000884,2,0.04361098996947231,Prominent sternum,2
HP:0000885,5,0.10902747492368076,Broad ribs,5
HP:0004960,1,0.021805494984736155,Absent pulmonary artery,1
HP:0005619,1,0.021805494984736155,Thoracolumbar kyphosis,1
HP:0002678,1,0.021805494984736155,Skull asymmetry,1
HP:0000882,8,0.17444395987788924,Hypoplastic scapulae,8
HP:0000883,5,0.10902747492368076,Thin ribs,5
HP:0000408,4,0.08722197993894462,Progressive sensorineural hearing impairment,4
HP:0003750,1,0.021805494984736155,Increased muscle fatiguability,1
HP:0000158,22,0.4797208896641954,Macroglossia,22
HP:0003752,2,0.04361098996947231,Episodic flaccid weakness,2
HP:0003756,2,0.04361098996947231,Skeletal myopathy,2
HP:0000400,48,1.0466637592673353,Macrotia,48
HP:0000153,8,0.17444395987788924,Abnormality of the mouth,8
HP:0000402,10,0.2180549498473615,Stenosis of the external auditory canal,10
HP:0000151,7,0.15263846489315308,Aplasia of the uterus,7
HP:0000405,63,1.3737461840383776,Conductive hearing impairment,63
HP:0000154,36,0.7849978194505015,Wide mouth,36
HP:0000155,3,0.06541648495420846,Oral ulcer,3
HP:0001933,3,0.06541648495420846,Subcutaneous hemorrhage,3
HP:0100639,4,0.08722197993894462,Erectile abnormalities,4
HP:0001930,1,0.021805494984736155,Nonspherocytic hemolytic anemia,1
HP:0001937,1,0.021805494984736155,Microangiopathic hemolytic anemia,1
HP:0006563,1,0.021805494984736155,Malformation of the hepatic ductal plate,1
HP:0001935,5,0.10902747492368076,Microcytic anemia,5
HP:0011363,1,0.021805494984736155,Abnormality of hair growth rate,1
HP:0011362,9,0.19624945486262538,Abnormal hair quantity,9
HP:0001939,38,0.8286088094199738,Abnormality of metabolism/homeostasis,38
HP:0100633,4,0.08722197993894462,Esophagitis,4
HP:0008233,1,0.021805494984736155,Decreased circulating progesterone,1
HP:0008232,8,0.17444395987788924,Elevated circulating follicle stimulating hormone level,8
HP:0008231,2,0.04361098996947231,Macronodular adrenal hyperplasia,2
HP:0008230,9,0.19624945486262538,Decreased testosterone in males,9
HP:0010760,1,0.021805494984736155,Absent toe,1
HP:0006644,6,0.13083296990841692,Thoracic dysplasia,6
HP:0010762,2,0.04361098996947231,Chordoma,2
HP:0003493,2,0.04361098996947231,Antinuclear antibody positivity,2
HP:0009049,1,0.021805494984736155,Peroneal muscle atrophy,1
HP:0006397,1,0.021805494984736155,Lateral displacement of patellae,1
HP:0010769,1,0.021805494984736155,Pilonidal sinus,1
HP:0009045,2,0.04361098996947231,Exercise-induced rhabdomyolysis,2
HP:0001978,2,0.04361098996947231,Extramedullary hematopoiesis,2
HP:0004523,1,0.021805494984736155,Long eyebrows,1
HP:0025300,1,0.021805494984736155,Malar rash,1
HP:0010562,2,0.04361098996947231,Keloids,2
HP:0000085,37,0.8068033144352376,Horseshoe kidney,37
HP:0000086,24,0.5233318796336677,Ectopic kidney,24
HP:0010566,4,0.08722197993894462,Hamartoma,4
HP:0000081,12,0.26166593981683384,Duplicated collecting system,12
HP:0010564,6,0.13083296990841692,Bifid epiglottis,6
HP:0000083,138,3.009158307893589,Renal insufficiency,138
HP:0003997,2,0.04361098996947231,Hypoplastic radial head,2
HP:0006640,2,0.04361098996947231,Multiple rib fractures,2
HP:0003994,1,0.021805494984736155,Dislocated wrist,1
HP:0003621,24,0.5233318796336677,Juvenile onset,24
HP:0000089,53,1.1556912341910162,Renal hypoplasia,53
HP:0003623,6,0.13083296990841692,Neonatal onset,6
HP:0011961,5,0.10902747492368076,Non-obstructive azoospermia,5
HP:0003574,7,0.15263846489315308,Positive regitine blocking test,7
HP:0010788,5,0.10902747492368076,Testicular neoplasm,5
HP:0002571,2,0.04361098996947231,Achalasia,2
HP:0002576,2,0.04361098996947231,Intussusception,2
HP:0002577,1,0.021805494984736155,Abnormality of the stomach,1
HP:0002574,9,0.19624945486262538,Episodic abdominal pain,9
HP:0002575,36,0.7849978194505015,Tracheoesophageal fistula,36
HP:0011969,7,0.15263846489315308,Elevated circulating luteinizing hormone level,7
HP:0011968,55,1.1993022241604885,Feeding difficulties,55
HP:0010780,1,0.021805494984736155,Hyperacusis,1
HP:0002579,4,0.08722197993894462,Gastrointestinal dysmotility,4
HP:0010786,6,0.13083296990841692,Urinary tract neoplasm,6
HP:0010784,2,0.04361098996947231,Uterine neoplasm,2
HP:0000718,16,0.3488879197557785,Aggressive behavior,16
HP:0011098,2,0.04361098996947231,Speech apraxia,2
HP:0011094,2,0.04361098996947231,Overbite,2
HP:0000716,32,0.697775839511557,Depressivity,32
HP:0000717,24,0.5233318796336677,Autism,24
HP:0011090,2,0.04361098996947231,Fused teeth,2
HP:0000712,12,0.26166593981683384,Emotional lability,12
HP:0000713,5,0.10902747492368076,Agitation,5
HP:0008523,3,0.06541648495420846,Posterior helix pit,3
HP:0001876,15,0.3270824247710423,Pancytopenia,15
HP:0008527,8,0.17444395987788924,Congenital sensorineural hearing impairment,8
HP:0002979,9,0.19624945486262538,Bowing of the legs,9
HP:0100704,11,0.2398604448320977,Cerebral visual impairment,11
HP:0400004,1,0.021805494984736155,Long ear,1
HP:0002974,16,0.3488879197557785,Radioulnar synostosis,16
HP:0002972,1,0.021805494984736155,Reduced delayed hypersensitivity,1
HP:0002973,1,0.021805494984736155,Abnormality of the forearm,1
HP:0100702,5,0.10902747492368076,Arachnoid cyst,5
HP:0002971,1,0.021805494984736155,Absent microvilli on the surface of peripheral blood lymphocytes,1
HP:0010306,23,0.5015263846489315,Short thorax,23
HP:0003196,78,1.70082860880942,Short nose,78
HP:0004411,2,0.04361098996947231,Deviated nasal septum,2
HP:0010305,3,0.06541648495420846,Absence of the sacrum,3
HP:0003193,1,0.021805494984736155,Allergic rhinitis,1
HP:0007267,2,0.04361098996947231,Chronic axonal neuropathy,2
HP:0004415,9,0.19624945486262538,Pulmonary artery stenosis,9
HP:0010301,3,0.06541648495420846,Spinal dysraphism,3
HP:0000609,7,0.15263846489315308,Optic nerve hypoplasia,7
HP:0004418,1,0.021805494984736155,Thrombophlebitis,1
HP:0005561,2,0.04361098996947231,Abnormality of bone marrow cell morphology,2
HP:0003199,8,0.17444395987788924,Decreased muscle mass,8
HP:0003198,29,0.6323593545573485,Myopathy,29
HP:0002716,24,0.5233318796336677,Lymphadenopathy,24
HP:0002714,22,0.4797208896641954,Downturned corners of mouth,22
HP:0002715,3,0.06541648495420846,Abnormality of the immune system,3
HP:0030200,1,0.021805494984736155,Fatiguable weakness of proximal limb muscles,1
HP:0002710,2,0.04361098996947231,Commissural lip pit,2
HP:0003378,1,0.021805494984736155,Axonal degeneration/regeneration,1
HP:0003376,2,0.04361098996947231,Steppage gait,2
HP:0003375,1,0.021805494984736155,Narrow greater sacrosciatic notches,1
HP:0001871,1,0.021805494984736155,Abnormality of blood and blood-forming tissues,1
HP:0002718,11,0.2398604448320977,Recurrent bacterial infections,11
HP:0002719,27,0.5887483645878762,Recurrent infections,27
HP:0002486,4,0.08722197993894462,Myotonia,4
HP:0002487,1,0.021805494984736155,Hyperkinesis,1
HP:0011897,1,0.021805494984736155,Neutrophilia,1
HP:0002483,2,0.04361098996947231,Bulbar signs,2
HP:0009704,1,0.021805494984736155,Chronic CSF lymphocytosis,1
HP:0003170,2,0.04361098996947231,Abnormality of the acetabulum,2
HP:0003173,1,0.021805494984736155,Hypoplastic pubic bone,1
HP:0003172,3,0.06541648495420846,Abnormality of the pubic bone,3
HP:0003175,4,0.08722197993894462,Hypoplastic ischia,4
HP:0002488,19,0.4143044047099869,Acute leukemia,19
HP:0008421,1,0.021805494984736155,Tall lumbar vertebral bodies,1
HP:0011785,1,0.021805494984736155,Thyrotoxicosis with toxic multinodular goitre,1
HP:0011786,1,0.021805494984736155,Thyrotoxicosis with toxic single thyroid nodule,1
HP:0002370,5,0.10902747492368076,Poor coordination,5
HP:0002371,2,0.04361098996947231,Loss of speech,2
HP:0005943,2,0.04361098996947231,Respiratory arrest,2
HP:0002373,3,0.06541648495420846,Febrile seizures,3
HP:0011414,2,0.04361098996947231,Hydropic placenta,2
HP:0002804,17,0.3706934147405146,Arthrogryposis multiplex congenita,17
HP:0002805,1,0.021805494984736155,Accelerated bone age after puberty,1
HP:0002378,2,0.04361098996947231,Hand tremor,2
HP:0003282,1,0.021805494984736155,Low alkaline phosphatase,1
HP:0002808,58,1.264718709114697,Kyphosis,58
HP:0009084,5,0.10902747492368076,Midline notch of upper alveolar ridge,5
HP:0003286,2,0.04361098996947231,Cystathioninemia,2
HP:0002629,2,0.04361098996947231,Gastrointestinal arteriovenous malformation,2
HP:0002150,20,0.436109899694723,Hypercalciuria,20
HP:0002151,27,0.5887483645878762,Increased serum lactate,27
HP:0002153,16,0.3488879197557785,Hyperkalemia,16
HP:0002626,1,0.021805494984736155,Venous varicosities of celiac and mesenteric vessels,1
HP:0002155,11,0.2398604448320977,Hypertriglyceridemia,11
HP:0002156,3,0.06541648495420846,Homocystinuria,3
HP:0002157,1,0.021805494984736155,Azotemia,1
HP:0007291,3,0.06541648495420846,Posterior fossa cyst,3
HP:0007293,2,0.04361098996947231,Anterior sacral meningocele,2
HP:0005564,2,0.04361098996947231,Absence of renal corticomedullary differentiation,2
HP:0002392,3,0.06541648495420846,EEG with polyspike wave complexes,3
HP:0007299,1,0.021805494984736155,Dysfunction of lateral corticospinal tracts,1
HP:0002390,2,0.04361098996947231,Spinal arteriovenous malformation,2
HP:0002396,1,0.021805494984736155,Cogwheel rigidity,1
HP:0002395,1,0.021805494984736155,Lower limb hyperreflexia,1
HP:0008732,2,0.04361098996947231,Renal hypophosphatemia,2
HP:0025116,1,0.021805494984736155,Fetal distress,1
HP:0008730,7,0.15263846489315308,"Female external genitalia in individual with 46,XY karyotype",7
HP:0002346,3,0.06541648495420846,Head tremor,3
HP:0008736,73,1.5918011338857392,Hypoplasia of penis,73
HP:0008734,31,0.6759703445268207,Decreased testicular size,31
HP:0006894,1,0.021805494984736155,Hypoplastic olfactory lobes,1
HP:0007509,1,0.021805494984736155,Patchy hypo- and hyperpigmentation,1
HP:0007058,2,0.04361098996947231,Generalized cerebral atrophy/hypoplasia,2
HP:0008739,1,0.021805494984736155,Labial pseudohypertrophy,1
HP:0004673,2,0.04361098996947231,Decreased facial expression,2
HP:0200117,1,0.021805494984736155,Recurrent upper and lower respiratory tract infections,1
HP:0010327,1,0.021805494984736155,Flexion contracture of the 2nd toe,1
HP:0002363,1,0.021805494984736155,Abnormality of brainstem morphology,1
HP:0006891,1,0.021805494984736155,Thick cerebral cortex,1
HP:0031228,1,0.021805494984736155,Abnormal incisura morphology,1
HP:0000920,3,0.06541648495420846,Enlargement of the costochondral junction,3
HP:0008430,1,0.021805494984736155,Anterior beaking of lumbar vertebrae,1
